model,word_rep_mode,feature,metric_family,metric,class,mean_score,n_layers,min_layer,max_layer,n_tokens,n_types,log10_n_tokens,log10_n_types,score_rank_z_within_feature,n_tokens_rank_z_within_feature,n_types_rank_z_within_feature,log10_n_tokens_rank_z_within_feature,log10_n_types_rank_z_within_feature
gpt2,last,length,linear_id,lpca99,1,15.965384951004616,13,0,12,29626,74,4.471673018500091,1.8692317197309762,-1.5666989036012806,0.5222329678670935,-1.5666989036012806,0.5222329678670935,-1.5666989036012806
gpt2,last,length,linear_id,lpca99,10,259.0923086313101,13,0,12,7492,2782,3.8745977687032,3.4443571256560275,1.5666989036012806,-1.2185435916898848,1.5666989036012806,-1.2185435916898848,1.5666989036012806
gpt2,last,length,linear_id,lpca99,2,36.115384358626144,13,0,12,29918,334,4.475932557842308,2.5237464668115646,-1.2185435916898848,0.8703882797784892,-1.2185435916898848,0.8703882797784892,-1.2185435916898848
gpt2,last,length,linear_id,lpca99,3,65.71153756288382,13,0,12,36097,911,4.557471109451776,2.9595183769729982,-0.8703882797784892,1.5666989036012806,-0.8703882797784892,1.5666989036012806,-0.8703882797784892
gpt2,last,length,linear_id,lpca99,4,109.58076919042148,13,0,12,33008,1660,4.518619210629076,3.220108088040055,-0.5222329678670935,1.2185435916898848,-0.17407765595569785,1.2185435916898848,-0.17407765595569785
gpt2,last,length,linear_id,lpca99,5,141.69615549307602,13,0,12,18892,2012,4.276277936904663,3.30362797638389,-0.17407765595569785,0.17407765595569785,0.17407765595569785,0.17407765595569785,0.17407765595569785
gpt2,last,length,linear_id,lpca99,6,172.6769244028972,13,0,12,14274,2373,4.15454569242091,3.375297738217339,0.17407765595569785,-0.17407765595569785,0.8703882797784892,-0.17407765595569785,0.8703882797784892
gpt2,last,length,linear_id,lpca99,7,193.2961526283851,13,0,12,12188,2426,4.085932445550636,3.3848907965305544,0.8703882797784892,-0.5222329678670935,1.2185435916898848,-0.5222329678670935,1.2185435916898848
gpt2,last,length,linear_id,lpca99,8,229.3961542569674,13,0,12,7895,2044,3.897352134344313,3.3104808914626753,1.2185435916898848,-0.8703882797784892,0.5222329678670935,-0.8703882797784892,0.5222329678670935
gpt2,last,length,linear_id,lpca99,9,184.73846237476056,13,0,12,5526,1557,3.7424108805804925,3.1922886125681202,0.5222329678670935,-1.5666989036012806,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935
gpt2,last,pos,linear_id,lpca99,ADJ,120.6923076923077,13,0,12,12648,2156,4.102021856924153,3.3336487565147013,1.3363062095621219,0.0,0.8017837257372732,0.0,0.8017837257372732
gpt2,last,pos,linear_id,lpca99,ADP,37.84615384615385,13,0,12,17557,116,4.24445030913543,2.0644579892269186,0.5345224838248488,0.5345224838248488,-0.2672612419124244,0.5345224838248488,-0.2672612419124244
gpt2,last,pos,linear_id,lpca99,ADV,36.61538461538461,13,0,12,9913,716,3.9962051061783246,2.8549130223078554,0.0,-0.8017837257372732,0.2672612419124244,-0.8017837257372732,0.2672612419124244
gpt2,last,pos,linear_id,lpca99,AUX,36.38461538461539,13,0,12,11526,90,4.061678615245337,1.9542425094393248,-0.2672612419124244,-0.2672612419124244,-0.8017837257372732,-0.2672612419124244,-0.8017837257372732
gpt2,last,pos,linear_id,lpca99,CCONJ,27.384615384615383,13,0,12,6627,21,3.821316970591097,1.3222192947339193,-0.5345224838248488,-1.0690449676496976,-1.6035674514745464,-1.0690449676496976,-1.6035674514745464
gpt2,last,pos,linear_id,lpca99,DET,12.692307692307692,13,0,12,16123,36,4.207445853984251,1.5563025007672873,-1.0690449676496976,0.2672612419124244,-1.3363062095621219,0.2672612419124244,-1.3363062095621219
gpt2,last,pos,linear_id,lpca99,NOUN,222.6153846153846,13,0,12,33607,6903,4.526429745983423,3.839037873388306,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464
gpt2,last,pos,linear_id,lpca99,NUM,26.923076923076923,13,0,12,3675,728,3.5652573434202135,2.862131379313037,-0.8017837257372732,-1.6035674514745464,0.5345224838248488,-1.6035674514745464,0.5345224838248488
gpt2,last,pos,linear_id,lpca99,PRON,8.538461538461538,13,0,12,18255,138,4.261381837285747,2.1398790864012365,-1.6035674514745464,0.8017837257372732,0.0,0.8017837257372732,0.0
gpt2,last,pos,linear_id,lpca99,PROPN,72.84615384615384,13,0,12,11203,3808,4.049334335972284,3.580696939712437,0.8017837257372732,-0.5345224838248488,1.3363062095621219,-0.5345224838248488,1.3363062095621219
gpt2,last,pos,linear_id,lpca99,PUNCT,37.46153846153846,13,0,12,22123,94,4.3448440193371205,1.9731278535996986,0.2672612419124244,1.3363062095621219,-0.5345224838248488,1.3363062095621219,-0.5345224838248488
gpt2,last,pos,linear_id,lpca99,SCONJ,11.615384615384617,13,0,12,3815,62,3.581494542290899,1.792391689498254,-1.3363062095621219,-1.3363062095621219,-1.0690449676496976,-1.3363062095621219,-1.0690449676496976
gpt2,last,pos,linear_id,lpca99,VERB,89.23076923076923,13,0,12,22095,3538,4.344294005898313,3.5487578285737045,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976
gpt2,last,arity,linear_id,pca99,0,107.07230699979344,13,0,12,129064,7581,5.11080512079751,3.8797264966395772,-1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095
gpt2,last,arity,linear_id,pca99,1,180.00461359207446,13,0,12,20239,6441,4.306189050400426,3.808953299155911,-0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475
gpt2,last,arity,linear_id,pca99,2,223.5323068178617,13,0,12,18037,5846,4.256164305279615,3.7668588110214176,0.0,0.0,0.0,0.0,0.0
gpt2,last,arity,linear_id,pca99,3,306.6030795757587,13,0,12,13546,4621,4.131811071270342,3.664735968518705,0.7071067811865475,-1.414213562373095,-0.7071067811865475,-1.414213562373095,-0.7071067811865475
gpt2,last,arity,linear_id,pca99,4,345.74461364746094,13,0,12,14030,4534,4.14705767102836,3.6564815157904986,1.414213562373095,-0.7071067811865475,-1.414213562373095,-0.7071067811865475,-1.414213562373095
gpt2,last,head_dist,linear_id,pca99,-1,606.209230863131,13,0,12,13038,2647,4.1152109767041685,3.422753941301348,-0.14484136487558028,0.14484136487558028,-0.14484136487558028,0.14484136487558028,-0.14484136487558028
gpt2,last,head_dist,linear_id,pca99,-2,628.0215336726262,13,0,12,15690,5483,4.195622943586937,3.739018245883481,1.3035722838802226,0.7242068243779014,1.5932550136313832,0.7242068243779014,1.5932550136313832
gpt2,last,head_dist,linear_id,pca99,-3,622.79076561561,13,0,12,10487,4117,4.020651268004342,3.614580866997486,1.013889554129062,-0.14484136487558028,0.7242068243779014,-0.14484136487558028,0.7242068243779014
gpt2,last,head_dist,linear_id,pca99,-4,612.0215289776141,13,0,12,6684,3050,3.8250364412213536,3.484299839346786,0.43452409462674085,-0.43452409462674085,0.43452409462674085,-0.43452409462674085,0.43452409462674085
gpt2,last,head_dist,linear_id,pca99,-5,593.5230795053335,13,0,12,4545,2268,3.657533887557986,3.355643050220869,-0.7242068243779014,-1.3035722838802226,-0.43452409462674085,-1.3035722838802226,-0.43452409462674085
gpt2,last,head_dist,linear_id,pca99,-6,611.693848830003,13,0,12,19585,4572,4.291923575883884,3.660106221723244,0.14484136487558028,1.013889554129062,1.013889554129062,1.013889554129062,1.013889554129062
gpt2,last,head_dist,linear_id,pca99,1,635.6599989670974,13,0,12,57036,5218,4.756149060342383,3.717504074764202,1.5932550136313832,1.5932550136313832,1.3035722838802226,1.5932550136313832,1.3035722838802226
gpt2,last,head_dist,linear_id,pca99,2,617.2276916503906,13,0,12,28588,2747,4.45618377342913,3.438858659420562,0.7242068243779014,1.3035722838802226,0.14484136487558028,1.3035722838802226,0.14484136487558028
gpt2,last,head_dist,linear_id,pca99,3,601.5015493539663,13,0,12,13592,1840,4.133283365860989,3.2648178230095364,-0.43452409462674085,0.43452409462674085,-0.7242068243779014,0.43452409462674085,-0.7242068243779014
gpt2,last,head_dist,linear_id,pca99,4,571.3907693716196,13,0,12,6439,1171,3.808818425092124,3.068556895072363,-1.3035722838802226,-0.7242068243779014,-1.3035722838802226,-0.7242068243779014,-1.3035722838802226
gpt2,last,head_dist,linear_id,pca99,5,518.550767164964,13,0,12,3249,795,3.511749711344983,2.9003671286564705,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832
gpt2,last,head_dist,linear_id,pca99,6,579.8723103449895,13,0,12,5937,1779,3.7735670489260587,3.250175948083925,-1.013889554129062,-1.013889554129062,-1.013889554129062,-1.013889554129062,-1.013889554129062
gpt2,last,pos,linear_id,pca99,ADJ,169.53846153846155,13,0,12,12648,2156,4.102021856924153,3.3336487565147013,1.3363062095621219,0.0,0.8017837257372732,0.0,0.8017837257372732
gpt2,last,pos,linear_id,pca99,ADP,49.84615384615385,13,0,12,17557,116,4.24445030913543,2.0644579892269186,0.5345224838248488,0.5345224838248488,-0.2672612419124244,0.5345224838248488,-0.2672612419124244
gpt2,last,pos,linear_id,pca99,ADV,43.84615384615385,13,0,12,9913,716,3.9962051061783246,2.8549130223078554,0.0,-0.8017837257372732,0.2672612419124244,-0.8017837257372732,0.2672612419124244
gpt2,last,pos,linear_id,pca99,AUX,39.46153846153846,13,0,12,11526,90,4.061678615245337,1.9542425094393248,-0.2672612419124244,-0.2672612419124244,-0.8017837257372732,-0.2672612419124244,-0.8017837257372732
gpt2,last,pos,linear_id,pca99,CCONJ,25.07692307692308,13,0,12,6627,21,3.821316970591097,1.3222192947339193,-0.8017837257372732,-1.0690449676496976,-1.6035674514745464,-1.0690449676496976,-1.6035674514745464
gpt2,last,pos,linear_id,pca99,DET,15.153846153846152,13,0,12,16123,36,4.207445853984251,1.5563025007672873,-1.0690449676496976,0.2672612419124244,-1.3363062095621219,0.2672612419124244,-1.3363062095621219
gpt2,last,pos,linear_id,pca99,NOUN,256.84615384615387,13,0,12,33607,6903,4.526429745983423,3.839037873388306,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464
gpt2,last,pos,linear_id,pca99,NUM,27.846153846153847,13,0,12,3675,728,3.5652573434202135,2.862131379313037,-0.5345224838248488,-1.6035674514745464,0.5345224838248488,-1.6035674514745464,0.5345224838248488
gpt2,last,pos,linear_id,pca99,PRON,9.153846153846152,13,0,12,18255,138,4.261381837285747,2.1398790864012365,-1.6035674514745464,0.8017837257372732,0.0,0.8017837257372732,0.0
gpt2,last,pos,linear_id,pca99,PROPN,107.6153846153846,13,0,12,11203,3808,4.049334335972284,3.580696939712437,0.8017837257372732,-0.5345224838248488,1.3363062095621219,-0.5345224838248488,1.3363062095621219
gpt2,last,pos,linear_id,pca99,PUNCT,44.84615384615385,13,0,12,22123,94,4.3448440193371205,1.9731278535996986,0.2672612419124244,1.3363062095621219,-0.5345224838248488,1.3363062095621219,-0.5345224838248488
gpt2,last,pos,linear_id,pca99,SCONJ,12.307692307692308,13,0,12,3815,62,3.581494542290899,1.792391689498254,-1.3363062095621219,-1.3363062095621219,-1.0690449676496976,-1.3363062095621219,-1.0690449676496976
gpt2,last,pos,linear_id,pca99,VERB,141.3846153846154,13,0,12,22095,3538,4.344294005898313,3.5487578285737045,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976
gpt2,last,arity,nonlinear_id,gride,0,11.49769243827233,13,0,12,129064,7581,5.11080512079751,3.8797264966395772,-1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095,1.414213562373095
gpt2,last,arity,nonlinear_id,gride,1,17.147437682518593,13,0,12,20239,6441,4.306189050400426,3.808953299155911,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475
gpt2,last,arity,nonlinear_id,gride,2,17.601706284743088,13,0,12,18037,5846,4.256164305279615,3.7668588110214176,1.414213562373095,0.0,0.0,0.0,0.0
gpt2,last,arity,nonlinear_id,gride,3,15.212317613454966,13,0,12,13546,4621,4.131811071270342,3.664735968518705,0.0,-1.414213562373095,-0.7071067811865475,-1.414213562373095,-0.7071067811865475
gpt2,last,arity,nonlinear_id,gride,4,13.93483756138728,13,0,12,14030,4534,4.14705767102836,3.6564815157904986,-0.7071067811865475,-0.7071067811865475,-1.414213562373095,-0.7071067811865475,-1.414213562373095
gpt2,last,head_dist,nonlinear_id,gride,-1,10.898328634408804,13,0,12,13038,2647,4.1152109767041685,3.422753941301348,-0.43452409462674085,0.14484136487558028,-0.14484136487558028,0.14484136487558028,-0.14484136487558028
gpt2,last,head_dist,nonlinear_id,gride,-2,15.39837176983173,13,0,12,15690,5483,4.195622943586937,3.739018245883481,1.013889554129062,0.7242068243779014,1.5932550136313832,0.7242068243779014,1.5932550136313832
gpt2,last,head_dist,nonlinear_id,gride,-3,17.54917731651893,13,0,12,10487,4117,4.020651268004342,3.614580866997486,1.5932550136313832,-0.14484136487558028,0.7242068243779014,-0.14484136487558028,0.7242068243779014
gpt2,last,head_dist,nonlinear_id,gride,-4,16.6164183983436,13,0,12,6684,3050,3.8250364412213536,3.484299839346786,1.3035722838802226,-0.43452409462674085,0.43452409462674085,-0.43452409462674085,0.43452409462674085
gpt2,last,head_dist,nonlinear_id,gride,-5,15.257264577425444,13,0,12,4545,2268,3.657533887557986,3.355643050220869,0.7242068243779014,-1.3035722838802226,-0.43452409462674085,-1.3035722838802226,-0.43452409462674085
gpt2,last,head_dist,nonlinear_id,gride,-6,13.351167793457323,13,0,12,19585,4572,4.291923575883884,3.660106221723244,0.43452409462674085,1.013889554129062,1.013889554129062,1.013889554129062,1.013889554129062
gpt2,last,head_dist,nonlinear_id,gride,1,12.402866785342876,13,0,12,57036,5218,4.756149060342383,3.717504074764202,0.14484136487558028,1.5932550136313832,1.3035722838802226,1.5932550136313832,1.3035722838802226
gpt2,last,head_dist,nonlinear_id,gride,2,10.703361511230469,13,0,12,28588,2747,4.45618377342913,3.438858659420562,-0.7242068243779014,1.3035722838802226,0.14484136487558028,1.3035722838802226,0.14484136487558028
gpt2,last,head_dist,nonlinear_id,gride,3,10.139174296305727,13,0,12,13592,1840,4.133283365860989,3.2648178230095364,-1.3035722838802226,0.43452409462674085,-0.7242068243779014,0.43452409462674085,-0.7242068243779014
gpt2,last,head_dist,nonlinear_id,gride,4,9.671280677501972,13,0,12,6439,1171,3.808818425092124,3.068556895072363,-1.5932550136313832,-0.7242068243779014,-1.3035722838802226,-0.7242068243779014,-1.3035722838802226
gpt2,last,head_dist,nonlinear_id,gride,5,10.42413564828726,13,0,12,3249,795,3.511749711344983,2.9003671286564705,-1.013889554129062,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832,-1.5932550136313832
gpt2,last,head_dist,nonlinear_id,gride,6,11.923084955949047,13,0,12,5937,1779,3.7735670489260587,3.250175948083925,-0.14484136487558028,-1.013889554129062,-1.013889554129062,-1.013889554129062,-1.013889554129062
gpt2,last,index,nonlinear_id,gride,1,0.1826789533325399,13,0,12,10067,1600,4.002900068611387,3.204119982655925,-1.5666989036012806,1.2185435916898848,-1.5666989036012806,1.2185435916898848,-1.5666989036012806
gpt2,last,index,nonlinear_id,gride,10,15.1404031423422,13,0,12,108145,12235,5.034006444971532,4.087603973687808,1.5666989036012806,1.5666989036012806,1.5666989036012806,1.5666989036012806,1.5666989036012806
gpt2,last,index,nonlinear_id,gride,2,5.69278331903311,13,0,12,9647,2309,3.9843922785242656,3.3634239329171765,-1.2185435916898848,-0.5222329678670935,-1.2185435916898848,-0.5222329678670935,-1.2185435916898848
gpt2,last,index,nonlinear_id,gride,3,8.72497772711974,13,0,12,9800,2483,3.9912260756924947,3.394976719554564,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892
gpt2,last,index,nonlinear_id,gride,4,10.891845354667076,13,0,12,9932,2701,3.9970367108825267,3.431524584187451,-0.5222329678670935,0.17407765595569785,-0.17407765595569785,0.17407765595569785,-0.17407765595569785
gpt2,last,index,nonlinear_id,gride,5,13.818808445563684,13,0,12,9948,2876,3.9977357765978985,3.458788881710845,0.8703882797784892,0.5222329678670935,0.8703882797784892,0.5222329678670935,0.8703882797784892
gpt2,last,index,nonlinear_id,gride,6,13.18891716003418,13,0,12,9972,2891,3.998782269831736,3.4610480916706576,0.17407765595569785,0.8703882797784892,1.2185435916898848,0.8703882797784892,1.2185435916898848
gpt2,last,index,nonlinear_id,gride,7,13.151401428075935,13,0,12,9559,2820,3.9804124616068917,3.450249108319361,-0.17407765595569785,-0.8703882797784892,0.5222329678670935,-0.8703882797784892,0.5222329678670935
gpt2,last,index,nonlinear_id,gride,8,13.688178135798529,13,0,12,9142,2709,3.961041216953312,3.4328090050331683,0.5222329678670935,-1.2185435916898848,0.17407765595569785,-1.2185435916898848,0.17407765595569785
gpt2,last,index,nonlinear_id,gride,9,14.469922212453987,13,0,12,8704,2699,3.9397188823541045,3.431202884556517,1.2185435916898848,-1.5666989036012806,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935
gpt2,last,length,nonlinear_id,gride,1,8.188980120878954,13,0,12,29626,74,4.471673018500091,1.8692317197309762,-1.5666989036012806,0.5222329678670935,-1.5666989036012806,0.5222329678670935,-1.5666989036012806
gpt2,last,length,nonlinear_id,gride,10,13.072018549992489,13,0,12,7492,2782,3.8745977687032,3.4443571256560275,1.2185435916898848,-1.2185435916898848,1.5666989036012806,-1.2185435916898848,1.5666989036012806
gpt2,last,length,nonlinear_id,gride,2,8.568464645972618,13,0,12,29918,334,4.475932557842308,2.5237464668115646,-1.2185435916898848,0.8703882797784892,-1.2185435916898848,0.8703882797784892,-1.2185435916898848
gpt2,last,length,nonlinear_id,gride,3,9.141559853003574,13,0,12,36097,911,4.557471109451776,2.9595183769729982,-0.5222329678670935,1.5666989036012806,-0.8703882797784892,1.5666989036012806,-0.8703882797784892
gpt2,last,length,nonlinear_id,gride,4,8.751979644481953,13,0,12,33008,1660,4.518619210629076,3.220108088040055,-0.8703882797784892,1.2185435916898848,-0.17407765595569785,1.2185435916898848,-0.17407765595569785
gpt2,last,length,nonlinear_id,gride,5,10.079491101778473,13,0,12,18892,2012,4.276277936904663,3.30362797638389,0.17407765595569785,0.17407765595569785,0.17407765595569785,0.17407765595569785,0.17407765595569785
gpt2,last,length,nonlinear_id,gride,6,12.026260082538313,13,0,12,14274,2373,4.15454569242091,3.375297738217339,0.5222329678670935,-0.17407765595569785,0.8703882797784892,-0.17407765595569785,0.8703882797784892
gpt2,last,length,nonlinear_id,gride,7,13.418256612924427,13,0,12,12188,2426,4.085932445550636,3.3848907965305544,1.5666989036012806,-0.5222329678670935,1.2185435916898848,-0.5222329678670935,1.2185435916898848
gpt2,last,length,nonlinear_id,gride,8,12.418084438030537,13,0,12,7895,2044,3.897352134344313,3.3104808914626753,0.8703882797784892,-0.8703882797784892,0.5222329678670935,-0.8703882797784892,0.5222329678670935
gpt2,last,length,nonlinear_id,gride,9,9.6043916115394,13,0,12,5526,1557,3.7424108805804925,3.1922886125681202,-0.17407765595569785,-1.5666989036012806,-0.5222329678670935,-1.5666989036012806,-0.5222329678670935
gpt2,last,pos,nonlinear_id,gride,ADJ,19.390375284048226,13,0,12,12648,2156,4.102021856924153,3.3336487565147013,1.0690449676496976,0.0,0.8017837257372732,0.0,0.8017837257372732
gpt2,last,pos,nonlinear_id,gride,ADP,10.854310054045458,13,0,12,17557,116,4.24445030913543,2.0644579892269186,0.5345224838248488,0.5345224838248488,-0.2672612419124244,0.5345224838248488,-0.2672612419124244
gpt2,last,pos,nonlinear_id,gride,ADV,2.9610528762523947,13,0,12,9913,716,3.9962051061783246,2.8549130223078554,-0.5345224838248488,-0.8017837257372732,0.2672612419124244,-0.8017837257372732,0.2672612419124244
gpt2,last,pos,nonlinear_id,gride,AUX,8.041928603098942,13,0,12,11526,90,4.061678615245337,1.9542425094393248,0.0,-0.2672612419124244,-0.8017837257372732,-0.2672612419124244,-0.8017837257372732
gpt2,last,pos,nonlinear_id,gride,CCONJ,8.019220920709463,13,0,12,6627,21,3.821316970591097,1.3222192947339193,-0.2672612419124244,-1.0690449676496976,-1.6035674514745464,-1.0690449676496976,-1.6035674514745464
gpt2,last,pos,nonlinear_id,gride,DET,2.1943967158977804,13,0,12,16123,36,4.207445853984251,1.5563025007672873,-1.3363062095621219,0.2672612419124244,-1.3363062095621219,0.2672612419124244,-1.3363062095621219
gpt2,last,pos,nonlinear_id,gride,NOUN,23.749618420234093,13,0,12,33607,6903,4.526429745983423,3.839037873388306,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464,1.6035674514745464
gpt2,last,pos,nonlinear_id,gride,NUM,2.490735860971304,13,0,12,3675,728,3.5652573434202135,2.862131379313037,-1.0690449676496976,-1.6035674514745464,0.5345224838248488,-1.6035674514745464,0.5345224838248488
gpt2,last,pos,nonlinear_id,gride,PRON,2.748098804400517,13,0,12,18255,138,4.261381837285747,2.1398790864012365,-0.8017837257372732,0.8017837257372732,0.0,0.8017837257372732,0.0
gpt2,last,pos,nonlinear_id,gride,PROPN,17.530976625589226,13,0,12,11203,3808,4.049334335972284,3.580696939712437,0.8017837257372732,-0.5345224838248488,1.3363062095621219,-0.5345224838248488,1.3363062095621219
gpt2,last,pos,nonlinear_id,gride,PUNCT,10.09267073411208,13,0,12,22123,94,4.3448440193371205,1.9731278535996986,0.2672612419124244,1.3363062095621219,-0.5345224838248488,1.3363062095621219,-0.5345224838248488
gpt2,last,pos,nonlinear_id,gride,SCONJ,1.626346762363727,13,0,12,3815,62,3.581494542290899,1.792391689498254,-1.6035674514745464,-1.3363062095621219,-1.0690449676496976,-1.3363062095621219,-1.0690449676496976
gpt2,last,pos,nonlinear_id,gride,VERB,19.67083545831533,13,0,12,22095,3538,4.344294005898313,3.5487578285737045,1.3363062095621219,1.0690449676496976,1.0690449676496976,1.0690449676496976,1.0690449676496976
gpt2,last,relation_type,nonlinear_id,gride,advmod,7.34313596211947,13,0,12,10307,704,4.0131322760460035,2.847572659142112,-1.5666989036012806,0.17407765595569785,-0.5222329678670935,0.17407765595569785,-0.5222329678670935
gpt2,last,relation_type,nonlinear_id,gride,amod,10.348717469435472,13,0,12,9312,1960,3.969042967305813,3.292256071356476,0.17407765595569785,-0.8703882797784892,-0.17407765595569785,-0.8703882797784892,-0.17407765595569785
gpt2,last,relation_type,nonlinear_id,gride,case,11.758136226580692,13,0,12,16577,128,4.2195059374728565,2.1072099696478683,0.5222329678670935,1.2185435916898848,-0.8703882797784892,1.2185435916898848,-0.8703882797784892
gpt2,last,relation_type,nonlinear_id,gride,conj,16.35199847588172,13,0,12,7557,3810,3.8783494222177755,3.5809249756756194,1.5666989036012806,-1.5666989036012806,1.5666989036012806,-1.5666989036012806,1.5666989036012806
gpt2,last,relation_type,nonlinear_id,gride,det,10.25058095730268,13,0,12,15562,31,4.192065410979292,1.4913616938342726,-0.17407765595569785,0.5222329678670935,-1.5666989036012806,0.5222329678670935,-1.5666989036012806
gpt2,last,relation_type,nonlinear_id,gride,nsubj,9.78301283946404,13,0,12,15648,2562,4.194458837443526,3.4085791254086675,-0.8703882797784892,0.8703882797784892,0.17407765595569785,0.8703882797784892,0.17407765595569785
gpt2,last,relation_type,nonlinear_id,gride,obj,13.735684431516209,13,0,12,9685,2978,3.9860996250551297,3.473924693416157,0.8703882797784892,-0.5222329678670935,0.5222329678670935,-0.5222329678670935,0.5222329678670935
gpt2,last,relation_type,nonlinear_id,gride,obl,14.479350530184233,13,0,12,8743,3228,3.941660478388392,3.5089335260500327,1.2185435916898848,-1.2185435916898848,1.2185435916898848,-1.2185435916898848,1.2185435916898848
gpt2,last,relation_type,nonlinear_id,gride,punct,10.05821948326551,13,0,12,22123,94,4.3448440193371205,1.9731278535996986,-0.5222329678670935,1.5666989036012806,-1.2185435916898848,1.5666989036012806,-1.2185435916898848
gpt2,last,relation_type,nonlinear_id,gride,root,8.980819665468657,13,0,12,10046,3032,4.00199317382353,3.481729196960016,-1.2185435916898848,-0.17407765595569785,0.8703882797784892,-0.17407765595569785,0.8703882797784892
