subset,model,feature,class,metric,layer,mean,ci_low,ci_high,n_tokens,word_rep_mode,source_csv
raw,gpt2,relation_type,root,iso,3,0.13308410346508026,0.13088248670101166,0.13518700003623962,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,4,0.14015835523605347,0.13795796036720276,0.14226804673671722,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,5,0.14372698962688446,0.14181892573833466,0.1459527611732483,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,6,0.14398746192455292,0.14197701215744019,0.14590862393379211,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,7,0.14313054084777832,0.14110103249549866,0.14524930715560913,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,8,0.13762922585010529,0.1354379504919052,0.13972701132297516,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,9,0.12887920439243317,0.12680602073669434,0.1308422088623047,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,10,0.11150183528661728,0.10966024547815323,0.11353939026594162,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,11,0.06842216849327087,0.06703099608421326,0.06991393119096756,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,root,iso,12,0.0011551607167348266,0.0010898543987423182,0.0012237175833433867,8915,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,0,0.05348385497927666,0.05195038765668869,0.05479416996240616,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,1,0.11610068380832672,0.11368010193109512,0.11810430884361267,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,2,0.1431756466627121,0.14085988700389862,0.14498689770698547,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,3,0.14734697341918945,0.14458702504634857,0.14944720268249512,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,4,0.15936771035194397,0.15719886124134064,0.16172829270362854,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,5,0.16270890831947327,0.1605895757675171,0.16481737792491913,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,6,0.16682296991348267,0.1649436056613922,0.1685468703508377,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,7,0.16137275099754333,0.1597883105278015,0.16381365060806274,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,8,0.15700474381446838,0.155146986246109,0.1595202088356018,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,9,0.16313742101192474,0.1611931025981903,0.16543996334075928,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,10,0.16381384432315826,0.16227811574935913,0.16607658565044403,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,11,0.11306443810462952,0.11013657599687576,0.11659076809883118,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,obl,iso,12,0.000799092638771981,0.000745310157071799,0.0008720848127268255,8741,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,0,0.06204281374812126,0.05994640663266182,0.06412354111671448,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,1,0.12911704182624817,0.12632834911346436,0.13196225464344025,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,2,0.15932105481624603,0.15683461725711823,0.16215012967586517,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,3,0.16989511251449585,0.16783741116523743,0.17243358492851257,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,4,0.1785297989845276,0.17670872807502747,0.18100664019584656,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,5,0.17850737273693085,0.17661145329475403,0.18081818521022797,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,6,0.17234481871128082,0.17029355466365814,0.1744716763496399,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,7,0.16573497653007507,0.1637103110551834,0.16741062700748444,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,8,0.1557117998600006,0.15359975397586823,0.15783393383026123,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,9,0.1528329849243164,0.15048031508922577,0.15502721071243286,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,10,0.14178355038166046,0.13934235274791718,0.14404542744159698,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,11,0.11494564265012741,0.11290773004293442,0.11670463532209396,7557,last,en_ewt-ud-train_sentences.csv
raw,gpt2,relation_type,conj,iso,12,0.0007794522680342197,0.0007223091088235378,0.0008424724219366908,7557,last,en_ewt-ud-train_sentences.csv
