model_key,comparison,feature,metric_label,metric_key,reference_metric,class_key,class,layer,mean_value,reference_value,mean_rank_within_plot,reference_rank_within_plot,mean_path,reference_path
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,obl,obl,6,18.164634704589844,15.801294326782228,110.0,108.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,obl,obl,7,18.522687911987305,16.36666488647461,112.0,112.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,obl,obl,8,19.111181259155277,16.982532501220703,113.0,116.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,obl,obl,9,20.10894203186035,18.24942398071289,117.0,123.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,obl,obl,10,21.214290618896484,19.693683624267575,124.0,127.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,obl,obl,11,22.481857299804688,21.320316314697266,130.0,129.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,obl,obl,12,8.211116790771484,9.2031831741333,41.0,43.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,0,0.2019977271556854,0.348859965801239,1.0,1.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,1,5.160870552062988,7.14244556427002,21.0,21.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,2,6.754382610321045,8.287858963012695,29.0,32.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,3,8.064762115478516,9.806230545043944,39.0,51.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,4,9.19931983947754,10.98122501373291,50.0,66.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,5,10.680112838745115,12.457560539245604,60.0,80.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,6,10.663122177124023,12.306066513061523,59.0,76.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,7,10.891265869140623,12.389140129089355,62.0,77.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,8,10.906404495239258,12.020268440246582,63.0,73.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,9,11.249530792236328,11.987051963806152,67.0,72.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,10,12.273662567138672,12.5709810256958,78.0,81.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,11,13.56816577911377,13.727375984191896,91.0,95.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,punct,punct,12,6.017886161804199,6.731788635253906,24.0,17.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,0,12.840954780578612,11.112005233764648,85.0,68.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,1,8.381731033325195,5.683348655700684,42.0,12.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,2,6.610300064086914,5.57950496673584,27.0,11.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,3,9.488338470458984,6.589498043060303,54.0,16.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,4,10.74587345123291,8.215545654296875,61.0,31.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,5,11.479813575744627,9.425582885742188,68.0,45.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,6,11.831073760986328,9.86733341217041,72.0,52.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,7,11.925005912780762,10.045736312866213,73.0,54.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,8,11.816070556640623,9.94748878479004,71.0,53.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,9,11.942846298217772,10.256335258483888,74.0,56.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,10,12.188461303710938,10.505937576293944,76.0,59.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,11,12.19703197479248,11.040399551391602,77.0,67.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,relation_type,NLID,gride,gride,root,root,12,7.024167060852051,8.481939315795898,32.0,36.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/relations/mean/gpt2/tables/gride_gpt2_relation.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,0,0.0063207508064806,0.0035384136717766,57.0,57.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,1,0.0023977959062904,0.0022522457875311,56.0,56.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,2,0.0001030425337376,0.0013548996066674,30.0,30.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,3,7.966997145558707e-06,0.0013062361394986,1.0,1.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,4,9.194407539325766e-06,0.0013068750267848,2.0,2.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,5,1.0667962669685949e-05,0.0013076348695904,3.0,3.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,6,1.2802552191715222e-05,0.0013087337138131,4.0,4.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,7,1.6221125406445935e-05,0.001310488441959,5.0,5.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,8,2.1450145140988752e-05,0.0013131700688973,7.0,7.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,9,3.02041407849174e-05,0.0013176460051909,11.0,11.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,10,4.428666943567805e-05,0.0013248277828097,18.0,16.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,11,7.026930688880384e-05,0.0013379795709624,23.0,23.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,0,0,12,0.0009476077975705,0.0017304703360423,52.0,53.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,0,0.0188836026936769,0.00662657385692,60.0,60.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,1,0.0078865978866815,0.0037023753393441,58.0,58.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,2,0.0002651940740179,0.0014389002462849,42.0,42.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,3,1.9590579540818e-05,0.0013126381672918,6.0,6.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,4,2.1982948965160176e-05,0.001313938642852,8.0,8.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,5,2.4282997401314788e-05,0.00131516600959,9.0,9.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,6,2.8047568775946274e-05,0.0013171688187867,10.0,10.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,7,3.37572128046304e-05,0.0013201838592067,13.0,14.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,8,4.319518484408036e-05,0.0013251869240775,16.0,18.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,9,5.634425178868696e-05,0.0013321541482582,20.0,20.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,10,7.718414417468011e-05,0.0013432536507025,25.0,25.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,11,0.0001183106360258,0.0013651245972141,33.0,34.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,1,1,12,0.0008974982192739,0.001687592593953,50.0,49.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
gpt2,GPT-2: MEAN vs LAST,arity,IsoScore,iso,iso,2,2,0,0.0272722393274307,0.0082980990409851,61.0,61.0,/home/ldomenichelli/linguistic_profiling_of_transformer/plots_extra/metrics/features/arity/mean/gpt2/tables/iso_gpt2_arity.csv,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2/tables_ARITY/arity_bootstrap/arity_raw_iso_gpt2.csv
